vessel_id,country,shiptype
d0eb70426e79b1fa19a26960af382ec3e1138f6a59ff74fe7a40bb514a3c452d,Malta,80.0
b71c14b668ea47ca8c0d0a7b8fdfde13d8f69f1817df90aab925e8b8c6068113,Panama,80.0
01a3fa7f6ad93a23ab50d87d4dcc1d27525c737d59a1bf692f5324505de9e1e8,Malta,37.0
e3431c4266af44c29684e8b15ea0d685294b884b483fa548c4b4f949799865b0,Italy,90.0
981d7f05f97927824de8d931387aaa252aac924560a26fd8571975c573add64a,Panama,70.0
64ca88a5177bb8005b4a423cad608682edb4d52c00cf88b4fa2b14415f8664f9,Panama,80.0
3a0e5e7052608ee1cc945aab2ad5dc65b532c704c94a7f1cc5f496d444a926a0,Cayman Is,37.0
077ae961cfd6a85d276141cfcfe4d5891d4a4f955354f9f18737404423e7927d,Russia,70.0
1d8485fd72b3a299b25068eab86be9caa817ea410dff913d990eb2650dd7cc19,United Kingdom,37.0
9960b08e163c0529809b55dcc83cc8ef7c64d5a9aaf320803baef48aeaa9d7a9,Togo,80.0
2f6efdc9f4fabdb5c30caff09c7248e408631e1a6cce352afa359f0d68460222,USA,70.0
6460103bea109fd710b2a7ac4539126c41f3961c50a335da1e7b3966bb67ab97,Bahamas,60.0
680ccd0590e323e44f446b82270d9f3198d7aa5cc1208b2a414b4e88e714788f,Greece,80.0
e3190ce6ba9afbab4778936f1a9e4536445c205fe1e70b24c60be6df99d10668,Malta,70.0
dd99774b46ba9eb6d026acb23a9020c3369e6b814a703e23348c03b8be458d68,Panama,70.0
5234aea71d4796c334b8a54cf18c1a2262d5fc71658bc6c1211db01c3c70f81b,Canada,35.0
9bfeccb501073aa03ea8f2ac04a4d91690fe0c29fb0cfe5ea38f2c10e572dcaa,Cayman Is,37.0
d75cbea00a4573e6445709def2ae8c541b5e063f365237e5e205ee5e67857d38,Togo,70.0
82b633bfe8fe12cdb94f3352a4dc81fbc76b9944003452217ac81828a72e9a1d,Malta,36.0
8bf9c5847eab41d5f412c7c40c797543a01b2ab18974cd1220ac125b930ce684,Liberia,70.0
af853a2233ef3153a9877587b56ba7a28565cc14df8533cf1387a0c00ec7bbab,Greece,37.0
7ce44830e5678a2dd0b52108a07445d044c5c2038178ace73b1f7f4460667510,Russia,70.0
b9a83654ca5fe26ea4d1a79dbd3da0080e47f8b26ce33077fea234de17b83a22,Netherlands,70.0
6260bfe688b69ba9ac8e1fa42b95e2f66811520e97eb395addd250ee05674a56,Malta,80.0
6c81073e824c78e4ed9fd0261f7e140c678dbdc0ff02dc1aa1d51c42673a2f41,Panama,82.0
0a7a50f8e4cbaeda60ee41fa725e2f2c8b93b2582b0e3751a119fa0bef966b4e,Greece,60.0
37755892c9e7c257291f5c44e99462ac5896857cafbd6b1d60ab0a599a8f1e18,Bermuda,60.0
f0e61d669f378ecf4fdd99b52fef066b0ead55f36246f5ba853fdcaaccfd652f,Greece,30.0
da0955a244ba05448e2c4b71b67401de96fdbdeb44e7c3d5ce030629682bd773,Liberia,71.0
510d30cec49d297de937819527b519a902a0c6362f7b6ff636a74b349f4c1fa9,Panama,60.0
99f8bd38627b666b8013eb868b0053d0bbe43cc8ec73bfa2b5d8b49da0087e27,Netherlands,70.0
aeab22bfa4a4c402816c8a9872cd60fdf238ad553b53c80708933586c2742d8e,Antigua Barbuda,70.0
e6b0d829c13581a9dfcd1e3c29a26fef4f44e31bf19053032f52b24ec994671b,Bahamas,70.0
686948a2cc79343c23f84b82287297131898bf9a00ac1972a6964d15e2825540,Bahamas,70.0
877dd2661112064e90f47e4b7edfc83bd6262a0f1ee4906c493814c5b989dc7a,Luxembourg,90.0
2dab0ea1871200f054df8a019c378f049136da65b1a25abc6ca1139ccc77327f,Antigua Barbuda,70.0
254cd23cbc8f5d4732f9a0b3c95d5962e08ab65321ab95d903882e2d77c4ca68,Greece,31.0
8b03dccea0319f2377510d9dd9fc84d1b5f4f27348d86310d9c731e6b730a500,Marshall Is,70.0
a4f364b685689f7d0836b439728d6d08bcb9ec5acbdc7cab5d7ba112f84016ec,Malta,80.0
e746acd9e1e16f8e56a30c4cf4ea1b89136ba0d6fcef7c826f4ac02a385e7b4a,Malta,37.0
611ef4ad9aef52b59bf75b3f33dda5fb43d66800fd930024d29c9e6cef1b5d01,Hong Kong,71.0
ee20aa16bb1fc5e836e667f271e9cb34fb65f2cd7d559bdf895d3685c35c4ba2,Panama,70.0
111ac720dacd894dddb238d3fbf464d363d812cd53000375496eaa7077d8fce4,France,36.0
949bc9c9f71d8c5852f59260d0740eb6704cca4edcb0b34d78b80f8ebb8e1f81,Marshall Is,70.0
98e06b90fdefda150b344849c505d6ee89cf18fc6f4966f5a7e711e48207b5b9,Cayman Is,90.0
286e825924a710a04327422cf04060032c105452a4b729a485fa7640b0a617ba,Portugal,70.0
11fed5dee55fd7da1eadd08aabc59474e7825e993cdbb42c73c0ce1184877419,Cayman Is,37.0
4f061f964eb87812aa4756b6df44bf0fbbdd74b2e4abb089c723f70c1fef8bc6,Jamaica,37.0
25c3c0a531141439bc9ffb2b10c37a3d46a405c0706ac595b232d54c77247f4c,Cayman Is,37.0
839103f3f5b5612bde70ec8d99ee8dfe38c994a1be162040fdb3fa202a4470a5,Cayman Is,37.0
555e3b81d66f10f4c6fb32bc23044e203e5908008f10e7cabd6667b9375f6386,Bahamas,80.0
647bd60999ed8e1c8d90acf1ab3d5816de95e5e65d4a48f7fb95688dd82c6be1,Liberia,70.0
44f45d34e4d5376fa22ce6a07596d776df4e13314a25a3a2e706b7b338081b15,Malta,71.0
eda4e1fd54c977cab458ac28a4574ab57489f5d5dbc80072508c21c3dc4e0f0a,Cayman Is,36.0
8a17ef28b9ebe9ac2f8c3833f736b7d0795b746c3db7bb143ff8414b47a252d1,Cayman Is,37.0
6dad1118929e71f01d8de114c60b9fba658cc2df66da050453c2ff94ad2e1f19,St Kitts Nevis,37.0
56e0ff4b2f5eff93aa94d1a8b24ef85d08895e8e7c15dd83c9e6ad666b3942d6,USA,70.0
a02482a97f902ec9011b540e7299efff2f3f79f22a259038bea0509485ca15b9,Liberia,70.0
12eb8c8a399daa954958800e09d46ed939d3bc39c4dbb0f856c9d66c5efb5e68,Greece,80.0
fb95c1fa04fe1d828448b4f3e779bdd4e62e6b548819998f5c3fa178dacf06af,Bahamas,60.0
8a8d05c53ef0d4f63487132ba9d4207c970fec6136d37a9e1de7a54e3ade18c6,Malta,80.0
beaf066817ea42a1d1abea3e83a654b0cec7e13df2104df67db1eb8061203732,Greece,70.0
d4fa583273d9d342ec743aaaca60067f87e817164e68401dea430f2aa062bfbd,Bahamas,70.0
cf2322e005e21f47f601e23b1d21cdabbe20db77d40e1ed23289640df0296ba0,United Kingdom,36.0
dce73eb816d104917f1bad1130f594f199e7688b7910131b9404a39cf3521e08,Greece,31.0
a4de76c77ab1005c1aa3281fedbbb7a71cb1435de4eec69c3bed8c8a38a6e36f,Moldova,70.0
c2066bbc3b029b7bc80ec444c8a1a49cc9713d664a924b109fe082b5b6c88eb2,Cook Is,37.0
5cd739d7458ca226a64b764fae8838d64b3085c4a4c15b8dd70170d17fb0977b,Netherlands,90.0
a8f1213ed706c94bde8b60878f2751eda043793f41fb47eab06e9ca32847f673,Malta,70.0
4cb2cde6bafd8a7520dca8d3f40fc4a0183a254b69a5c5ecac12392fa2b651f6,Italy,82.0
88ac2c569528c4b17e425963e6d6919281e7c05f20dfc81ad010607a7adf8cdb,United Kingdom,36.0
26ffc2be99b73df4c73a941bc6e07e1a40911a273049f0b4cbff76dac49113df,Portugal,71.0
2215dbf1d8765da7be3385178a2d2a700ae0f4bcbe6901ae43f78650bda681f0,Russia,80.0
0aed4cc9baeb8f28753b1528b0328b2742b1a9cd4dc6680b7793463212252eac,Malta,81.0
418f4e2e6702107f79a91bcc2d7408aaa63cd30666fe42cd355aae9e83d3f802,Poland,36.0
2b59ef398caa79145cc038fddce1e70fc3b06a1304ccac25905175230dcc28ad,Israel,71.0
41650b72859b988880cbbaaa41160e194d40c2c5143f84d8e01ff0c234d74bdd,Italy,37.0
02186168d59e493126d341ca6c2f2aa8d7df6fcec040a272e0183087d8234f28,United Kingdom,36.0
51db1d2810394635ba6507f5bec6032f49f1f3be901261cd8933164a2aa6c305,Greece,31.0
6bb97e634d5d4ce9424a824db81d1bd36b2aaedc6214c17b70e7f745b4487dbb,Greece,60.0
05b37a4727605781e9b9856657c1489cd6fa7c7148c04a1bab391f3b77f46ecd,Panama,70.0
b53f308d0bab6d6b8b8697cda484297ee0d7bdf2e212689972103549e7d7d7cc,Panama,70.0
1d0770746055062bb7ecf7e66da2fe33d412882da9ce8f16158bf6c05dfe037d,Greece,31.0
721c6c861eb0931c5f8d0f567f91c0f15651c254c8314a9f2219acef928b78dc,Marshall Is,70.0
9c63bfd86a0c6fe9e92a654a62398cc8a5e9c0283a85b3f97152f12a3b93a63a,Belize,70.0
329612969786b0cc0cfafed62c4131f66367b9256f909f8ff8fbff750e81ae98,Portugal,80.0
d9de0db36c2567ad041b6f2e31ed4cb6e78ac6f5747087d79357694af13ce8a8,Netherlands,36.0
471dca95152d0c88a9d28e842e3dd658fd5c41dd58cc30c48e49bd260445a443,Panama,70.0
de4f63ea9e22ece0615281788b7ace39d526292dfe48385fc45f2dd1b954f390,Malta,80.0
4a8ca429816faa3fc8b38205e165838ceec1619522453d1a8b6287abad6e1a8e,Malta,80.0
7c78bdb43976d09d5698697f2d109014519d6b428df446b28f3dcd574a2ef9ae,Bahamas,70.0
6a75c88eecd658f1c9e802659471615101de732cbbb31c3c50221f1705e31c7f,Cook Is,36.0
1d5866af1309c315e594693716a37034578aecd461f23237c9e313b72feeb0bd,Greece,37.0
bc151cf3c99c4a51beb457c08c6a3a046b2c3f8c8fcd0411b9dda8329d3a280a,United Kingdom,70.0
c2c9119e50e5495618f7a6fa981fc54a7042e3786d784d81f939d8bf2cf87cd5,Marshall Is,70.0
886bead2d902a48dfbadc9ca22be88afaafcbecd654d63444c5b589ca3a880a7,Singapore,80.0
a1915949d01a05c6e266ade6eaface1bae859165e8b7de99ce29835f7d220797,Marshall Is,70.0
8daf14f19c7b71a7e87a8ed95ffb2d9b1d338a776abf50c7fd7d1fabeaf89d5e,Marshall Is,70.0
5659c9868226c98c05192ca88bedd0d3f2dfbda825223d84ab6db461e0ee1d84,Germany,37.0
08b7c755bd5aac518f7d4917a11500fc60f934771783e41d48fc187af3acf921,United Kingdom,36.0
73ede16991642cb1be22ad5719059451e62538fba97a0f5abb49c42fd0d64d34,Bulgaria,36.0
3fb31e3102bb00fa4bff4bfaf944bda82cb4957532f1cb4bf5b878e3492ba693,Malta,70.0
e7edffdbd28f4a59f345c45fa4310948785788cd2ae1636cb34b71d21a15c7eb,Malta,80.0
b861c81305928c5a1b7d5d2896f6e75a5858b788f522b6b1b5472c1aee7dd3ea,Greece,71.0
e3a4b2a78343eb1c32913cfb0cccc729d0e303d07bf8673d25810cefefab6279,Panama,70.0
49586abc824f0fc76fe772f69d5cd41a1c49c19aa90fccdfa82ce61ac280adf9,Panama,84.0
955b6bd303d58c249915fe4e083d60edc75fe03192ed3a1065b1ca76c01331c9,USA,37.0
87215de4b5ba50c02e3c80bd81975564d79ad73f95bb5445ed6abc126aefa27b,Portugal,71.0
0a57517890df5f0466be4b32eeb8cd397ad3f1febc8ae65e179e953e204ee729,Malta,70.0
7ec6eb8abfc9e9e974d9d60c5e74e3eb6c1b15edc169cad7eb0595afcb682f99,Malta,70.0
2ce766f97c518d27ead72889b51f239899cde961edfc32831287d0a468c88799,Panama,70.0
ee941c3085102dfcde840a60d8a20f80c2923b7e03d990545d6dbc5843327413,Malta,37.0
76eaec13adbc80c9a688e8000693fe027c033a5977c716c56bf5fc1e777dc00d,Italy,36.0
54f17ff9130c232b47f3435c5940fd3aa2b7905e323f25a0b8a15a52f84eeeaa,Panama,70.0
8c8ee7804c13f88166d39251825b8bae3a41c95c97d092998aeff6b7254d0e2d,Liberia,80.0
3c7ce32d2cf5f5e941ea3050913e0bd4eb54abb0cccb0e74f1f40a074a3cad4c,Marshall Is,70.0
278c49c8bf47cc12add929e2b61145ed7d7d86277f24bf61c53a394ba8556a51,Liberia,70.0
a41d88677f36fe910f15a9a7e51d537914638342bad0446fd2f831bf90bb7424,Turkey,70.0
c86d4035cc67dc141f1af55a7516699c03ef4358e6c771dceee3325ac247a5ef,Panama,70.0
f4cab3885dd4e3188e8175eeeeeaa82a5f198fc2d56d5a947ccd0d2c528536b8,Russia,80.0
c347927fa4d577c2a0c65821ec33f5e15c4f5f5aa83de89d62eb96707d5c233b,Liberia,70.0
f4592d058a801e4e184f72524114508349a9663fabb7cc8d76dca4c49d49211c,Singapore,74.0
4bb0ce50b1baadabd239f7e46303d4eac23e40542552869301745c5fd681b5fb,Turkey,80.0
21b3d011529dd057d0b1d72fe7d1efa8e5e0f3504967c3763a70dd8d2c54b7c6,Russia,70.0
17a5da82ac8077bedcba6f4dcdca537970665802c9e8c95270df4005a22924cf,Antigua Barbuda,71.0
17adea2d9155dc83b0e4b6ed669b997b83c67c32a0729192af85bdc98a31daf4,Greece,36.0
29802cb36db54e3b50dadd6fe3cac64382815f6f6d3a8500a605417a68bc5299,Bahamas,70.0
13dcb91fcf7573394497a9ad3f7d630927c4dd7a0c1be78781528ef48ef05acd,Norway,83.0
5f7b5e02001dd0475d698a2125bcedace0a333d7cc410c5d2ae050bcc1766232,Malta,80.0
28e3969939f3370ada42c6431debf179b24ba58fef17a543bc6d72079f2aa1c2,Czech Republic,37.0
2457d5d806dab4ce7df33b7c9fa92e0e898f28c347897369292635039d00da3f,Russia,80.0
54220e6bdb57f097bc8ef6bb357da36f70b5c92d2530e14c07d3fc9180880277,Marshall Is,70.0
b2f3c71d6f46c236af80281960cb6fa048c33bcb9f8de785d00dc42988ee03e4,Singapore,70.0
b51bc183f6269793fd0d5c482ca2faa203b7968beebc57f5a3d03fa8dae1aae1,Marshall Is,80.0
abb019cdb737a5002458425bb0988b828d06e2c024019acb1f61b9c90d203cd3,United Kingdom,37.0
b496b48c26cc94e57774cbf4b280a7d9796f242c258e755d04013ce7d55419d9,Panama,80.0
e377f894dbbdba1a8bbe1c5f7a3c549bc29b9567213ec239cbf64f08b7311f7e,Malta,37.0
f76cedc0517a10f021186f8664efddb262ed6758466e4ee5dadccb30a32b3cae,Panama,80.0
9dc627eca17523d47db8bd4326534b2f34df9d421a14a7f10125a454c450d6a0,Antigua Barbuda,70.0
fb3b9fc4458f014106dfd4fa60749cb6742023a93f0d639c2aa77c6e21ee49da,Marshall Is,70.0
ae92b695be349195e206e344d8160f21922fc6b62f159045f3d9eef8e57ae11f,Marshall Is,60.0
2ebb38780a806bc67d906e296ab2e5f9e6cad597efd8cb193ac4767b40cedf43,Cayman Is,36.0
232e668cdb342ca15d3f08e0944ae48ad5f3a62843e454036c7ebaa49519ccad,Liberia,70.0
f5630124d2c90b1c924e522696c4dea67926fd6b2c3bd7bc0534248c3f14a345,Malta,80.0
7eba05e3dbf5bc4f5de07aaf89614ede855a19bb237c0e3bea9fc69f47cab399,Malta,82.0
554b69dfc644a95959dbbf4f4b519b72ba609b4dc3483107739ea33b5e760c62,Malta,70.0
172c0d0dd1af514f0c23fbeec3c176475810ab0ed85706c6ee7e337b59a61d17,Malta,80.0
185283831a1f6542a249c97f1623c3ddb5f2987a380d674b132545ff748504a8,Turkey,70.0
350a9d8e6fbaad2fd2679cd146fa92112fb1f7c5a6298b562144a2f4279e8f9b,Hong Kong,36.0
c1f9ae908dc3f70fd6494e73f29862282219c7bf528c97351bbb148e8d4ff2c7,Panama,70.0
1150fd5590f4e8c6a94c01ba2cbf095db21481a1ce70cd1c20b1663cf2ea3c08,United Kingdom,37.0
db4b88a6b38e4150240d23a805ba7db9ef39638d2e5eabe8f84c7127bdad9245,Bermuda,60.0
f59bd37724b7f9585d6ed988d6561a3e3a56d2905b044506d77e106082fd0f65,Germany,36.0
176df757e6a37e82a1a9ecbce41fe5e5d6ba311301dd93f9d9d0654288da4349,United Kingdom,
09dbbb7bf6484a2baf18acbc10733eb49017119ba892a3f1a433e2efa5b47a1c,Marshall Is,80.0
d0a31737ff1cba8ffaaa70ed2ab19fdce7b465bc76a10b7324810fec496e6141,Tanzania,80.0
07944485c554f0590fc8451c0cb90b549b6e4a47e17db6d900d89f992b8f2dfe,United Kingdom,36.0
cf00d410205ef048df498b194d50c8a174d0928d67e73fa9d1f1111ccd6debf5,Marshall Is,80.0
4af4450f65eaa81b88b5c651a27dab15735a065fe62fc0a3f2d95e852d31770e,Liberia,71.0
208b8b08f88eab2c2dcde8145cb2a0dca6154b036f1ac9e5f1903bb46da21423,Hong Kong,70.0
8f94d5138663d5a6e67de84eff99e9471b09daf7326f333e7f22b2d049328bdf,Panama,70.0
fb04bb60d03de3a25c02496b907120858e6e034f498ce6c549ae26ec56c75fc4,Malta,37.0
d815c6e27539b1a1f290916893956ad2fe79532feb61a15e535bb88ec9cc5cb9,Panama,80.0
658afeebbc04686f10df418088231f78a455e7f904e34602c7ee753a63f6797a,Malta,37.0
1f991f22c88c4aa5165e4d8f272a5fc0cc623a4bead15aa9b7c48ab22eedaa37,Bahamas,60.0
11c924fd80daf149257869bebeeea94400b6d9600c5fcf9025052713f9d2bc10,Malta,80.0
a5873cc69f4213432b9fa2f7d0c29515570d24fb19137640b1d94cc8132f5bf0,Kuwait,80.0
d31695922935b7d2f443daca04df71876adfef3499acd2a05693bbcfab162189,Cayman Is,37.0
4f31e51e923fecebca0e0f804eefa354a95bd56a35ee5c6a97faae54683da53a,United Kingdom,37.0
a14d647f0e911018f6c12b5ce2aeda1defda576009f936c171f7c3876b7676ce,Antigua Barbuda,70.0
32b41777fd0d4614ca8d67361bc09bb74104bac12e9deddcd4cb2854bc058c29,Malta,80.0
e59aa9643e67b798083baa31c18b0675f871c6c2502c7469a84b0d83bd519ff7,Belize,60.0
f04a18c237059d230b873ab27c612d38e15f6adb2490277b9236ff7c12d5c926,Turkey,80.0
53bcb940bff9a73138a5510449184040cecabf65643adb534aa5c2b25a1db2e2,Hungary,36.0
06f93a311cc7e88b3e64312fe1eb4baf336f9d9484adda88fe4e4ea4d96bd739,Panama,70.0
9c217d35bfb49eab90aa6d7fca766a21519e0f61baa01fa28a137fcc4e2506d3,Malta,81.0
8f28c569957d3601708691894c0f26e91e1ba8f756e0b460b428b2726e9be510,Liberia,80.0
fd41e709d6165e67f8f5a9f6f2417c020faa2a9de073e6556e6cf1fdf558985c,Malta,80.0
b18745723a371bb5279e0df59f2fbf29fd9400d93d80bb665d6d71c9f39b1772,Hong Kong,70.0
3f73041b97726b99ca694249f0627ca19a2be7dcac1438c42034016946e90a95,Liberia,80.0
7a9570261dd776fb99e98830b3450f552e27aa0e3e1470ee8f8b5a00eca21871,Italy,70.0
c7d9877f90120779bcd2b47889cd20375cab7436cbf905b7487c51694e07afe5,Malta,31.0
ef30de32799f7087687944995eadda8cc168d221a28a37e4c7812446bcb278b6,Bahamas,53.0
db3f25a0d8d9efb80f492def8fcccffb7ee207c892412866a1062623708e48bf,Panama,74.0
34244a80aa554363e6f87f6a860a59d99d9daaa802fdd140aabebc1bf5963261,Netherlands,70.0
ae20958ed36f1948d0b223400dc4867dd8ab2f3287fd95294ba5f0488eb0698f,Germany,36.0
d4e2c89dbec190bbe9f2bcc3f4cfcd7a16f1e6b63b6c77509ab17b72740d2120,United Kingdom,37.0
f31aeff2778e5bc215e5bd54aa9e3e79c5b11fe1ea51247f1dcc8482f1f2db7a,Greece,80.0
2182ce549dea87f3f6b9924a3b328db4d8963e45caed49dda784ec91be8671d6,Malta,37.0
55e1c17e722c479f47778ba4717661dc00eeac8fa6f75e298002d0d42b3b187d,Malta,31.0
ff1e172de645e08ed7c1f73e099c0cfffe6c207b7d0245694746f3a0c73269c1,Liberia,70.0
fc8120c0c4c2d2b5d4f104e94fb6e7e40346f4556af0d2397b7fe5b14560b6b1,France,37.0
41e252b1de97a6866161bad367d52e9d6dc277880e72a86629485c27e1928665,Panama,70.0
4ab21ffdc02d557fd17f1ac46839445a97f0206b943f923edb45c48d0c3882f8,United Kingdom,37.0
df25a284d712ac83fed9c39e72c81d8855779cdad112ed0efdce638a6e26c0dd,Liberia,70.0
f6595a7306c4d277fbad2591a4225d4d5f62e529da1a7dd505976dd16c4594e3,Bahamas,70.0
40f8f928724b92deedafe1bc58e0c9069b1555d774f6442f66b39b69045aa71b,Denmark,80.0
fa20189bee72008de238d0598fd32022c1784531ff3378623a5214f8776a7aec,United Kingdom,37.0
8a7c691250ae8d5000daa0148e3852da2f80ec48ff74c040f4bd8fae89972122,France,37.0
197c1412f0d1a2ca5c4461be59518c01cb6b9a45640d72a610b2b4b04a32559e,Marshall Is,80.0
ed53cbc8fb91eb311d9673fd6386c00cb5f03a710eb99f865a4f62e0f839e740,Liberia,80.0
b8d9fbcf223b7f942c811def75fd296a4dbea84bb939d1b70bd00119955c0f59,Liberia,80.0
d2a68957531abf9df63f36134d616b5a9f36e4219651facb170242f722f3da0f,Italy,60.0
8b1dd13ae92a87e372235804986dce8e025261baf650b3cab23068e25f0cc1ff,Liberia,70.0
492727279d549dddd10d1c2abde2fac346f40e86367e8d0e162847195ce505c1,Netherlands,70.0
172a4504fa41858e943909a8499eabb2ef4931d6837199085c38b36c6db08c7d,Russia,70.0
86384701625670b859b3baf9f588575ee257ab1ded5f6db962dfe268256e7105,Portugal,70.0
7ac052af2276d1266569eb194b344713c0733d7dc7596d91cd0b49b18ad3a167,Bahamas,70.0
6447222d830dce815aab7632c69fa2d7f013a4f1ce43a05e8b1de9a232f6259a,Panama,70.0
ff90cb9f5bc484f186239653383c80cf9867f9b58c7282dbe6f90a68a1ecce7f,Cyprus,70.0
89fb3f4a84fd784b01c11f9a6c9b836bd69b5cf7475fa705f10926ccd7916c39,Russia,70.0
5b055aead7d4915cef64ee5a3c133698ee0dc6d1ba690329741507986e188528,United Kingdom,37.0
5f6d844cff2243e87296f734e9fd6836f45afd7ac4ccbb3239278f0509237b74,United Kingdom,36.0
55dae3705220742f4abaf77e66b78827f5ddc35b4c132df520841c6eaca35cc2,Malta,70.0
82a197894a0290a693a5e6dfec48b66c56ad0ff79d55c7b57c4789bfdbdcef6f,Bahamas,70.0
5530262f73cc392455088b7942eadad55417b85c459cf755f3ad24cea286d3ab,Greece,70.0
e4d509a8b08dc2cd26a899f59b7115d32634101242836b578729740902167bd1,Panama,70.0
b2c328ede414a2d3fd19fbeccaf5a504ca5ac2a617de126ea40dd7742f203ea5,Hong Kong,71.0
4b6fea97f236106834c83ff22ab09b8c3f8b014caff8d6d1cb223e8423574603,Netherlands,70.0
72955c8f85d92995a7138f679aa1e1936fce247b08c60b27565cdd01f5e7fc1d,United Kingdom,80.0
bac226e61bcaaeac5c1b8793669b075b2e40d81196a7cbf67674582f4bb65ab8,Greece,37.0
fc51040afeffee173d74032be47e6670a7f8a57ac5b182f434c9c669e216933f,United Kingdom,36.0
107ac84ce23524e15d3bf8474b0d96a5373255aec54a90cb3af5f46abf784468,Panama,80.0
4b7acfe14ab81c786a1436df43892ae3c96925c52b5198aca32d48ba3eb85605,Antigua Barbuda,70.0
bc196375e7d79d7d9167d4633b74ca0ca64e67feefa146b68aa59d35adeb23b8,Bahamas,70.0
0738d699a5e5c0180c1e1f4c09d4e25a18cc4fdea772982d72615b57eb3961eb,Cyprus,70.0
cbf110d67e3d1f7b2c3ddc08b0def2ef1208e9dbea7749d0374ad6f2273a89b1,Taiwan,74.0
df896d347c3e841d46d05e4b68bb9431e9ef0d0853614378d4a442ba833da77b,Liberia,74.0
670588e0e7d9790e392fa2c289849d6268d0747507f8113c13415f835c0f69bc,Norway,70.0
a4b3fc7c45322d509f16515e22c64413ff7c0591b7e91b472049eb3bac187107,Liberia,60.0
64c5b3356f046fb4c49a62cd1c3f38e1595d5fd58281a8dd74833445b56a7a8d,Malaysia,80.0
e176bc856a5d8c443ee2fedd8f5e6ff870652f9bf8eae66b7bd17275023a0ceb,Singapore,70.0
6553234ac51294aad6256117afcb8594b23c1450b2013a10e4d7feb32f2b27d6,Malta,70.0
d33e2dc1016f20fb70a7ca08f42d19b7def2d74bfa247e196d3d01dd7f457025,Belize,70.0
7640ce86c763cab575c9fd268199ba0ea1c84b92b8b5edb1c726e934ac2121f2,Spain,36.0
4132da11004c48b6e1d6f016806b35b69bb0305fd8db73d115a623c178b8e7fe,Portugal,70.0
159846e3b1acd1b5f5d9f53972234bbe26c29c456e1f61d43e5261c96f961c16,Marshall Is,70.0
8bd06de5c1f485c427d7ace538943f3e1336448fe604e2d423b4773acc92ddab,Greece,36.0
0866e911860a63cfe7798054419a1654166c159b2be00d88e1cdbe3a05782db9,United Kingdom,35.0
886213f3cd6703fccf703f948109367b3731a90adc70bfc8a1f6f6e4b235dbff,Panama,70.0
09ccf8d8dba222fb7c24b86d803a1ff77a35f041a6105e65cab518c6d940a638,Malta,80.0
6b2ab816e6d92d26581af94248b6f19bf15a81295ce4e95e31354857b9435bfc,Liberia,70.0
a99b046c901240b7616affad60133b6467f6aee40c14d036f43c5ec5a077c29f,Malta,70.0
75162a0bc2d8dd1cbad8ef267599b67cbaf108cc5bac704f85c7e4e9a8e5635f,United Kingdom,70.0
24e79d31c782d8aed7b02add03757b0b28abe2da2f2c61a9c6923ee7f15074ab,Cyprus,70.0
ebb99781496530f191adfc41a01c8b2150a675260ff780a102f9ea8874ee0b12,Turkey,70.0
19eee981f2c325e5e04825f33aadd33c1b37383ab4e982a69189ca89fee01a82,Malta,72.0
8c7dc47e9fd09edf45675918479a438fd2b51356ce6de71c4786fad07b00613d,Greece,36.0
370023d5a0211d06d18834dab153be8c7824d814c00a4095e85b076ce3924e8b,Cayman Is,80.0
18176b6eaa9d3413b38a4e7c33d6ee40e64ce68e28c3568e5e40f5fdddab006a,Panama,70.0
26a4919dc0cee28e478ff7225d15842ce8e53c2b7da8d11f28b45488eb5c2fe1,Panama,70.0
fb788dc4eb436ccc19f2c5ed78fbb81834572641940c3ea66cf057b5aadd2938,Liberia,71.0
d40ee2efd9d688725f015b5ccde9803c7c2669ebacb51902686e738b6b23dcee,Bahamas,70.0
40f928f13a0ba5d5daa3257a7f97e26ad627b6e99faf2cb046bf4bc3fd26263c,Cayman Is,37.0
67c871c184ecda1aa6e98b2262b73dc2a650ad01d4d4963d0f4e32d1a5c85744,Bahamas,81.0
86b77d97011aee93a9c0b3bf10f56ea4e65088470ad3b3e6e504049ac19ab3c0,Vanuatu,70.0
f1f481fc34ef114324760478c7996c3346d609c7b0cc3ffde5dec0f590cc2e91,Norway,70.0
58ce246bdde1a77f93c63fd45fa1b0c66fde00a6c5781f63ee2f174864198921,Greece,60.0
8bd5f58c4c363fd1e919b19321c1208828d44372e2151cbc5d610a74a3caf97e,Marshall Is,84.0
145dacac516b80af7f0a1a227233502861072f64768cf464ca5fc76af80b4e48,Marshall Is,80.0
442f8c8a8767942754ba6c7fd8c7d3ca65463bd29d7a2f9a2f54b9fd34b49089,Singapore,71.0
986ab56d958e858ce594b9987d8e662848adf86625c72801183255decc582995,Netherlands,70.0
ffd055f4ca9567431388f10a04ffa2e6ad989a45d9a921751f872e7a2b2d0bfd,Vanuatu,70.0
03abe62d8e13bfd3c8a39da345a7db91e51b79dcc78aa10de2b4561286ccd866,Netherlands,70.0
9bd1968a57a42e044964c50020990bd021f2a6a5ce66a67af411402312e3452e,Greece,36.0
08b39ac802ea27a2d0ad62d044634b52303f096d9b3d557da3eebeed7345f9a7,United Kingdom,80.0
7206a404ba9d83741b74d9326e44a5edba05fb53983e6a48bc341da4855a653e,Malta,70.0
da8854d6e35e9bfd45d2b86280933b6023d8e7c2db9496114681b0a561f86c2a,Malta,37.0
